id,neighborhood,price,latitude,longitude
25261234,Highland,$500.00 ,39.76546,-105.0151
25262480,Stapleton,$225.00 ,39.75167,-104.88639
25262577,Montclair,$119.00 ,39.72915,-104.92079
25264683,Rosedale,$54.00 ,39.67502,-104.97403
25290541,Highland,$195.00 ,39.75829,-105.02096
25290932,Sloan Lake,$35.00 ,39.75015,-105.02748
25292997,West Colfax,$54.00 ,39.73728,-105.04418
25294023,Capitol Hill,$109.00 ,39.73142,-104.98599
25294182,West Colfax,$480.00 ,39.73619,-105.0381
25309855,Jefferson Park,$116.00 ,39.75157,-105.01985
25318621,Berkeley,$100.00 ,39.77011,-105.04386
25324403,West Colfax,$69.00 ,39.7402,-105.03327
25327520,Union Station,$129.00 ,39.75242,-105.00542
25341724,Hale,$95.00 ,39.73961,-104.9278
25341751,Five Points,$217.00 ,39.75467,-104.98572
25342433,Speer,$69.00 ,39.7195,-104.985
25351389,Overland,$225.00 ,39.67596,-104.99146
25369287,Highland,$119.00 ,39.76521,-105.01353
25372201,Highland,$114.00 ,39.76014,-105.0074
25404664,North Capitol Hill,$70.00 ,39.74409,-104.97523
25405332,Washington Park West,$400.00 ,39.70996,-104.97719
25422304,Hale,$59.00 ,39.72883,-104.9321
25423932,CBD,$80.00 ,39.74555,-104.99583
25446225,Union Station,$134.00 ,39.75325,-105.00355
25452728,Gateway - Green Valley Ranch,$65.00 ,39.79064,-104.7765
25455417,West Highland,$79.00 ,39.76059,-105.03566
25456963,Regis,$95.00 ,39.78667,-105.0596
25457378,Berkeley,$146.00 ,39.77885,-105.03053
25458868,Rosedale,$100.00 ,39.67757,-104.98408
25459427,Cole,$59.00 ,39.76304,-104.97124
25475743,Lincoln Park,$69.00 ,39.72988,-105.00049
25476150,Five Points,$111.00 ,39.7656,-104.97899
25476793,Cole,$90.00 ,39.76396,-104.96954
25477072,Hilltop,$65.00 ,39.72127,-104.9131
25477727,Union Station,$99.00 ,39.75164,-104.9962
25477926,Speer,$140.00 ,39.72698,-104.98154
25486771,Speer,$99.00 ,39.71647,-104.98551
25486936,Berkeley,$105.00 ,39.77179,-105.05202
25487102,Highland,$10.00 ,39.7568,-105.01178
25512427,Harvey Park,$75.00 ,39.6755,-105.04793
25518061,Auraria,$285.00 ,39.75015,-105.00371
25518900,Baker,$99.00 ,39.72461,-104.9933
25540293,Capitol Hill,$139.00 ,39.73572,-104.97768
25549371,Sloan Lake,$100.00 ,39.75805,-105.03594
25549940,Five Points,$159.00 ,39.7547,-104.99189
25572646,West Highland,$135.00 ,39.76735,-105.03083
25579927,City Park West,$64.00 ,39.74183,-104.96911
25586560,Jefferson Park,$97.00 ,39.74946,-105.01955
25594383,Cherry Creek,$111.00 ,39.71827,-104.95024
25597429,Five Points,$129.00 ,39.75938,-104.98202
25614605,Stapleton,$55.00 ,39.79454,-104.88505
25633164,University,$70.00 ,39.68475,-104.96619
25634687,West Colfax,$57.00 ,39.74536,-105.02794
25661155,Sunnyside,$181.00 ,39.77485,-105.00553
25682635,Clayton,$100.00 ,39.76632,-104.95484
25684511,Washington Virginia Vale,$50.00 ,39.71023,-104.91499
25730584,Highland,$149.00 ,39.76551,-105.01129
25733062,Highland,$79.00 ,39.76423,-105.00863
25735707,Washington Park West,$82.00 ,39.70953,-104.98531
25738810,Capitol Hill,$101.00 ,39.73055,-104.98595
25765765,Washington Park West,$67.00 ,39.70444,-104.97513
25770124,Cheesman Park,$85.00 ,39.73446,-104.96861
25776716,Congress Park,$299.00 ,39.72645,-104.94355
25781266,Highland,$70.00 ,39.76074,-105.01586
25808691,Whittier,$215.00 ,39.76041,-104.96029
25811994,Montbello,$45.00 ,39.78697,-104.83378
25841044,Five Points,$80.00 ,39.75115,-104.97727
25841700,Platt Park,$215.00 ,39.69294,-104.97924
25867500,Speer,$150.00 ,39.719,-104.98299
25894248,Villa Park,$125.00 ,39.72868,-105.03813
25897737,Capitol Hill,$120.00 ,39.73804,-104.97951
25909447,South Park Hill,$350.00 ,39.75083,-104.93976
25918224,Whittier,$123.00 ,39.76071,-104.96558
25920833,Sunnyside,$85.00 ,39.7765,-105.00623
25937574,Sloan Lake,$260.00 ,39.75128,-105.02615
25938790,Capitol Hill,$129.00 ,39.73184,-104.97508
25941188,Berkeley,$189.00 ,39.7804,-105.03646
25947420,Villa Park,$100.00 ,39.72668,-105.03948
25972055,Stapleton,$295.00 ,39.75559,-104.86212
25976175,Five Points,$148.00 ,39.74796,-104.97465
25982700,Speer,$129.00 ,39.71471,-104.98482
26007543,West Colfax,$33.00 ,39.73548,-105.04456
26010149,Gateway - Green Valley Ranch,$25.00 ,39.78684,-104.76225
26029313,Stapleton,$99.00 ,39.80542,-104.88052
26030343,City Park West,$39.00 ,39.74252,-104.96046
26055653,West Highland,$76.00 ,39.76018,-105.04598
26061325,Congress Park,$145.00 ,39.7376,-104.95401
26062987,Gateway - Green Valley Ranch,$299.00 ,39.79425,-104.76097
26082896,Clayton,$45.00 ,39.76672,-104.95596
26109270,Gateway - Green Valley Ranch,$100.00 ,39.79271,-104.77608
26109329,North Park Hill,$99.00 ,39.76009,-104.90382
26129760,Highland,$550.00 ,39.76296,-105.00829
26130634,Five Points,$90.00 ,39.75664,-104.98469
26130724,Five Points,$90.00 ,39.7566,-104.98317
26130754,Five Points,$90.00 ,39.75552,-104.98353
26130771,Five Points,$115.00 ,39.7575,-104.98523
26130779,Five Points,$95.00 ,39.75698,-104.98508
26130792,Five Points,$99.00 ,39.75595,-104.9835
26130803,Five Points,$99.00 ,39.75522,-104.98469
26130807,Five Points,$95.00 ,39.75531,-104.9838
26131284,Five Points,$95.00 ,39.75607,-104.98443
26132694,Whittier,$319.00 ,39.75461,-104.96491
26132998,Bear Valley,$99.00 ,39.66839,-105.07949
26137290,University,$90.00 ,39.68406,-104.96134
26158183,Jefferson Park,$199.00 ,39.75355,-105.02345
26162550,Speer,$65.00 ,39.71842,-104.98623
26165645,Berkeley,$120.00 ,39.77772,-105.04701
26165764,Gateway - Green Valley Ranch,$45.00 ,39.79511,-104.79768
26193659,Berkeley,$100.00 ,39.77544,-105.03498
26197109,Clayton,$60.00 ,39.76565,-104.95304
26199004,Stapleton,$160.00 ,39.79179,-104.89313
26201544,Gateway - Green Valley Ranch,$50.00 ,39.7934,-104.79931
26225326,Lincoln Park,$85.00 ,39.73663,-105.00234
26230682,Stapleton,$199.00 ,39.79118,-104.89472
26253523,Berkeley,$165.00 ,39.77555,-105.05021
26253752,City Park West,$99.00 ,39.74041,-104.96229
26254012,Union Station,$210.00 ,39.75681,-105.00093
26255387,City Park,$200.00 ,39.74278,-104.9515
26260827,Stapleton,$355.00 ,39.76242,-104.89431
26261457,Clayton,$100.00 ,39.76231,-104.94799
26261787,Sunnyside,$175.00 ,39.77423,-105.00674
26278457,Valverde,$59.00 ,39.71339,-105.00865
26281251,City Park West,$150.00 ,39.74837,-104.96979
26281796,Gateway - Green Valley Ranch,$21.00 ,39.78706,-104.76255
26298683,Congress Park,$80.00 ,39.73788,-104.95589
26301529,Northeast Park Hill,$175.00 ,39.7626,-104.91966
26317793,Platt Park,$194.00 ,39.68524,-104.98255
26326009,Speer,$250.00 ,39.71232,-104.97586
26326152,Five Points,$199.00 ,39.76078,-104.98322
26328157,Five Points,$210.00 ,39.75314,-104.98245
26329475,City Park West,$39.00 ,39.74232,-104.96115
26333386,Five Points,"$1,450.00 ",39.7574,-104.98491
26336177,Sunnyside,$400.00 ,39.77048,-105.00899
26336553,Valverde,$200.00 ,39.71496,-105.01877
26336772,Hilltop,$65.00 ,39.72354,-104.92579
26338028,Northeast Park Hill,$103.00 ,39.76812,-104.92407
26349458,Speer,$150.00 ,39.72019,-104.98218
26351023,Rosedale,$135.00 ,39.6691,-104.98588
26355113,Jefferson Park,$390.00 ,39.75045,-105.02255
26355995,Clayton,$70.00 ,39.76443,-104.94874
26366956,Capitol Hill,$79.00 ,39.7383,-104.97587
26395782,West Highland,$100.00 ,39.75977,-105.04788
26400468,University,$70.00 ,39.67361,-104.9732
26415492,CBD,$249.00 ,39.74651,-104.99254
26415746,Mar Lee,$49.00 ,39.68483,-105.02861
26426308,West Colfax,$100.00 ,39.74073,-105.03417
26451562,Speer,$150.00 ,39.71595,-104.98162
26453227,Hampden,$170.00 ,39.65596,-104.88548
26468734,Stapleton,$60.00 ,39.75402,-104.89401
26476974,Ruby Hill,$75.00 ,39.68339,-105.02152
26500661,Five Points,$92.00 ,39.76309,-104.98075
26503556,Five Points,$99.00 ,39.7564,-104.98183
26520064,West Colfax,$120.00 ,39.74048,-105.04558
26530949,Five Points,$170.00 ,39.75242,-104.9913
26531088,West Highland,$150.00 ,39.75939,-105.02891
26534975,Hilltop,$50.00 ,39.72245,-104.92531
26559424,Baker,$100.00 ,39.72024,-104.98902
26562549,Highland,$500.00 ,39.76133,-105.01422
26564570,Berkeley,$88.00 ,39.77813,-105.04661
26565831,North Capitol Hill,$107.00 ,39.74229,-104.98361
26566337,Berkeley,$110.00 ,39.77033,-105.04572
26591391,Cole,$131.00 ,39.76938,-104.97042
26605718,Berkeley,$80.00 ,39.77934,-105.04218
26607884,Sunnyside,$65.00 ,39.77522,-105.02282
26628035,University,$125.00 ,39.68296,-104.96435
26633461,Regis,$120.00 ,39.78547,-105.05317
26639298,City Park West,$55.00 ,39.74691,-104.9626
26658477,West Colfax,$100.00 ,39.73819,-105.05001
26661010,Union Station,$120.00 ,39.74864,-105.00039
26665911,Virginia Village,$500.00 ,39.68037,-104.9133
26671030,Westwood,$125.00 ,39.69759,-105.04418
26671491,North Park Hill,$58.00 ,39.75797,-104.93561
26682176,Sunnyside,$199.00 ,39.77285,-105.00689
26685719,Stapleton,$85.00 ,39.75804,-104.8699
26688184,Highland,$350.00 ,39.7617,-105.00813
26692897,Five Points,"$1,989.00 ",39.75873,-104.97334
26710403,Baker,$225.00 ,39.72331,-104.99649
26711298,Congress Park,$30.00 ,39.73786,-104.94513
26711487,Baker,$125.00 ,39.72224,-104.99587
26712063,Congress Park,$29.00 ,39.73717,-104.94356
26716717,Cole,$150.00 ,39.76428,-104.97022
26728147,Virginia Village,$60.00 ,39.68117,-104.93095
26736932,Jefferson Park,$399.00 ,39.75539,-105.02118
26750399,Highland,$280.00 ,39.75848,-105.0131
26767127,CBD,$700.00 ,39.74549,-104.99392
26782641,Barnum,$48.00 ,39.72214,-105.03943
26812581,West Highland,$92.00 ,39.75969,-105.03767
26816760,Overland,$80.00 ,39.67833,-104.99386
26830758,Regis,$149.00 ,39.78679,-105.03955
26841930,Congress Park,$69.00 ,39.73621,-104.95569
26849559,Speer,$120.00 ,39.71233,-104.98591
26862329,Cheesman Park,$78.00 ,39.73281,-104.97252
26873329,Five Points,$225.00 ,39.7572,-104.98565
26886211,Hampden South,$100.00 ,39.63758,-104.90175
26890540,City Park West,$89.00 ,39.74186,-104.96118
26892290,City Park West,$99.00 ,39.74255,-104.96169
26892494,City Park West,$85.00 ,39.74258,-104.96026
26897102,Highland,$150.00 ,39.76746,-105.01343
26898954,Cherry Creek,$500.00 ,39.72172,-104.94674
26898993,Congress Park,$85.00 ,39.73906,-104.94787
26918685,Hampden,$89.00 ,39.66556,-104.91487
26923401,Five Points,$85.00 ,39.7672,-104.98321
26925634,Highland,$125.00 ,39.76409,-105.01219
26947710,Chaffee Park,$185.00 ,39.79065,-105.01877
26951867,Cheesman Park,$74.00 ,39.73236,-104.97004
26957671,Speer,$100.00 ,39.71354,-104.98462
26962690,West Highland,$85.00 ,39.76022,-105.03699
26985504,Stapleton,$125.00 ,39.80142,-104.87723
27017512,Highland,$800.00 ,39.76155,-105.00899
27027670,Gateway - Green Valley Ranch,$130.00 ,39.78696,-104.75768
27051030,Speer,$127.00 ,39.71645,-104.98262
27057700,West Colfax,$550.00 ,39.74495,-105.03246
27058796,Gateway - Green Valley Ranch,$75.00 ,39.79033,-104.77828
27059603,Union Station,$999.00 ,39.7516,-104.99644
27064399,Mar Lee,$250.00 ,39.69403,-105.03877
27084940,Highland,$799.00 ,39.76289,-105.0053
27107007,Congress Park,$52.00 ,39.7372,-104.94503
27127337,CBD,$151.00 ,39.74561,-104.99631
27127709,Highland,$129.00 ,39.76376,-105.01421
27131456,Ruby Hill,$53.00 ,39.68423,-105.01717
27136326,Northeast Park Hill,$65.00 ,39.76297,-104.92428
27162119,Union Station,$91.00 ,39.7567,-105.00106
27163453,North Park Hill,$31.00 ,39.76054,-104.90498
27164527,Five Points,$140.00 ,39.7606,-104.99646
27166366,CBD,$175.00 ,39.7439,-104.99585
27167152,Berkeley,$250.00 ,39.7804,-105.04552
27173113,Gateway - Green Valley Ranch,$89.00 ,39.79558,-104.73832
27174706,Whittier,$65.00 ,39.75588,-104.96077
27174996,Skyland,$131.00 ,39.75693,-104.95348
27185302,North Capitol Hill,$150.00 ,39.74385,-104.97579
27196950,Lincoln Park,$108.00 ,39.73198,-105.00076
27197562,Sunnyside,$225.00 ,39.77022,-105.01315
27216385,Rosedale,$175.00 ,39.67051,-104.98151
27242365,Hampden,$200.00 ,39.67124,-104.87437
27254243,West Highland,$139.00 ,39.76841,-105.03551
27258696,West Highland,$100.00 ,39.7687,-105.03524
27259874,Sunnyside,$77.00 ,39.77277,-105.0111
27266369,Baker,$87.00 ,39.71757,-104.98999
27267232,North Park Hill,$400.00 ,39.75303,-104.92815
27267320,City Park West,$49.00 ,39.74829,-104.97118
27271600,Villa Park,$40.00 ,39.73023,-105.04002
27276505,University Park,$20.00 ,39.67548,-104.95806
27289914,Marston,$35.00 ,39.63444,-105.10857
27290527,Gateway - Green Valley Ranch,$110.00 ,39.78285,-104.74634
27302659,CBD,$84.00 ,39.74468,-104.99472
27304303,Highland,$60.00 ,39.76197,-105.02451
27308207,Sloan Lake,$425.00 ,39.75329,-105.02788
27314379,Valverde,$60.00 ,39.71631,-105.02109
27316372,Cheesman Park,$75.00 ,39.73248,-104.96024
27332948,Clayton,$48.00 ,39.76888,-104.94696
27335756,Sloan Lake,$195.00 ,39.75457,-105.04109
27338099,Hampden,$175.00 ,39.65923,-104.91879
27338619,Chaffee Park,$95.00 ,39.79212,-105.02207
27339246,Clayton,$92.00 ,39.76607,-104.94938
27340469,University,$135.00 ,39.6818,-104.96669
27356668,Highland,$150.00 ,39.76332,-105.00289
27359005,Five Points,$127.00 ,39.76063,-104.97956
27365997,Sunnyside,$65.00 ,39.77078,-105.02063
27371353,Sunnyside,$160.00 ,39.77458,-105.00647
27394040,Clayton,$131.00 ,39.76348,-104.94718
27396737,West Colfax,$90.00 ,39.73906,-105.04162
27405309,Hilltop,$55.00 ,39.72173,-104.9268
27419666,Washington Virginia Vale,$100.00 ,39.70957,-104.92105
27422441,Capitol Hill,$101.00 ,39.73041,-104.98591
27425457,North Park Hill,$135.00 ,39.75721,-104.91909
27432059,Lincoln Park,$140.00 ,39.73564,-104.99831
27432643,Lincoln Park,$130.00 ,39.73573,-104.9979
27433536,Speer,$125.00 ,39.72725,-104.98433
27434044,Clayton,$150.00 ,39.76497,-104.95037
27435588,Speer,$146.00 ,39.71205,-104.9788
27455846,Five Points,$175.00 ,39.75696,-104.97937
27462847,Overland,$109.00 ,39.67575,-104.98939
27465070,Highland,$10.00 ,39.76401,-105.02184
27465203,West Highland,$99.00 ,39.76817,-105.04317
27466800,Union Station,$117.00 ,39.75652,-105.00283
27481744,Five Points,$235.00 ,39.7588,-104.98677
27485670,Sunnyside,$250.00 ,39.77777,-105.01497
27491683,University Park,$225.00 ,39.67451,-104.95598
27504338,University Hills,$65.00 ,39.66794,-104.93849
27520726,Sunnyside,$85.00 ,39.77961,-105.01708
27523722,Congress Park,$29.00 ,39.73904,-104.94497
27536803,Sloan Lake,$89.00 ,39.74988,-105.03776
27543790,Skyland,$69.00 ,39.76055,-104.95713
27544682,Berkeley,$325.00 ,39.77471,-105.04971
27545807,Berkeley,$99.00 ,39.77459,-105.04904
27546197,Berkeley,$225.00 ,39.77444,-105.04847
27551943,Sunnyside,$75.00 ,39.7776,-105.01761
27554417,Sloan Lake,$109.00 ,39.75174,-105.03382
27554725,Northeast Park Hill,$40.00 ,39.76215,-104.93634
27570484,Sunnyside,$475.00 ,39.77649,-105.00969
27578278,Clayton,$250.00 ,39.76335,-104.95583
27583000,Gateway - Green Valley Ranch,$85.00 ,39.78328,-104.73843
27595331,South Park Hill,$170.00 ,39.74136,-104.92229
27599458,Lincoln Park,$250.00 ,39.73927,-105.00204
27603607,Gateway - Green Valley Ranch,$60.00 ,39.79038,-104.76487
27615449,Berkeley,$521.00 ,39.77727,-105.04129
27625564,Capitol Hill,$80.00 ,39.73039,-104.98465
27627099,Union Station,$149.00 ,39.75234,-105.00414
27631494,Union Station,$186.00 ,39.7498,-104.99626
27633691,Baker,$165.00 ,39.71842,-104.99746
27659638,Stapleton,$195.00 ,39.79453,-104.88564
27661742,Regis,$111.00 ,39.78756,-105.06037
27662226,Lincoln Park,$50.00 ,39.73293,-105.00152
27663042,Gateway - Green Valley Ranch,$35.00 ,39.78318,-104.73771
27688613,Union Station,$112.00 ,39.74881,-105.00064
27696005,Harvey Park,$75.00 ,39.67411,-105.04861
27699736,Washington Park West,$180.00 ,39.69858,-104.98028
27702373,Lincoln Park,$75.00 ,39.73254,-105.00157
27722990,South Park Hill,$125.00 ,39.74356,-104.93865
27731513,Marston,$35.00 ,39.63291,-105.10712
27731626,City Park West,$100.00 ,39.74648,-104.96091
27731649,Marston,$35.00 ,39.63454,-105.10747
27731738,Marston,$35.00 ,39.6345,-105.10691
27734054,Stapleton,$128.00 ,39.76425,-104.8919
27752959,Jefferson Park,$39.00 ,39.74947,-105.01978
27753388,Sun Valley,$150.00 ,39.73539,-105.02019
27753670,Windsor,$56.00 ,39.69841,-104.88281
27753904,College View - South Platte,$55.00 ,39.66717,-105.02136
27754700,Speer,$123.00 ,39.72302,-104.97372
27757260,Civic Center,$70.00 ,39.73752,-104.99651
27759634,Union Station,$55.00 ,39.75038,-105.0008
27763772,Lincoln Park,$55.00 ,39.7321,-105.00155
27777147,Mar Lee,$125.00 ,39.68545,-105.04143
27781713,West Highland,$160.00 ,39.7621,-105.04496
27797372,Northeast Park Hill,$69.00 ,39.76661,-104.9362
27806121,City Park,$109.00 ,39.74044,-104.94215
27806389,Montbello,$25.00 ,39.79617,-104.82994
27813793,West Highland,$45.00 ,39.76658,-105.05247
27827412,Speer,$52.00 ,39.71794,-104.97634
27828755,Capitol Hill,$95.00 ,39.72902,-104.98186
27848759,Berkeley,$75.00 ,39.77562,-105.04923
27853908,Five Points,$54.00 ,39.76746,-104.97538
27868894,Mar Lee,$42.00 ,39.69098,-105.04757
27873842,Lincoln Park,$495.00 ,39.7328,-105.00351
27878938,Sunnyside,$210.00 ,39.77669,-105.02434
27879517,Lincoln Park,$60.00 ,39.73606,-104.99893
27879787,Highland,$100.00 ,39.75896,-105.00784
27894266,Capitol Hill,$75.00 ,39.73092,-104.97589
27905179,Speer,$125.00 ,39.72453,-104.98305
27906135,Overland,$79.00 ,39.67394,-104.99017
27924946,Platt Park,$100.00 ,39.67998,-104.9739
27933185,Whittier,$65.00 ,39.75363,-104.96444
27951985,North Park Hill,$150.00 ,39.75644,-104.93459
27953051,Congress Park,$120.00 ,39.73967,-104.95856
27957625,Sunnyside,$95.00 ,39.77171,-105.01492
27960015,City Park West,$283.00 ,39.74463,-104.9631
27961402,CBD,$260.00 ,39.7442,-104.99479
27962395,West Colfax,$100.00 ,39.73692,-105.05028
27963397,Sunnyside,$120.00 ,39.77613,-105.00836
27978719,Valverde,$150.00 ,39.71623,-105.02369
27980482,Highland,$999.00 ,39.7624,-105.01321
27981947,Valverde,$169.00 ,39.71374,-105.00973
27985057,Civic Center,$174.00 ,39.73673,-104.99443
27985624,Berkeley,$189.00 ,39.77793,-105.02609
27990562,Stapleton,$85.00 ,39.79138,-104.87857
27992799,University,$90.00 ,39.68408,-104.96056
28004534,West Highland,$98.00 ,39.76845,-105.04168
28006110,Stapleton,$229.00 ,39.78167,-104.88325
28011375,Gateway - Green Valley Ranch,$56.00 ,39.77934,-104.80045
28014823,Five Points,$158.00 ,39.75529,-104.98459
28016001,Five Points,$98.00 ,39.75626,-104.9789
28028278,Five Points,$62.00 ,39.75217,-104.97397
28028736,Mar Lee,$25.00 ,39.68945,-105.02996
28028772,Barnum West,$166.00 ,39.72459,-105.04236
28048088,West Colfax,$129.00 ,39.73845,-105.0388
28050017,Lincoln Park,$90.00 ,39.73244,-105.00204
28057388,Skyland,$158.00 ,39.75649,-104.95875
28057498,Five Points,$130.00 ,39.75582,-104.99036
28076345,Five Points,$200.00 ,39.75621,-104.98109
28078819,Overland,$99.00 ,39.67486,-104.989
28084648,Union Station,$159.00 ,39.754,-105.00564
28105894,Sloan Lake,$65.00 ,39.747,-105.02723
28109479,Baker,$110.00 ,39.72204,-104.99381
28110295,Union Station,$195.00 ,39.75878,-105.00206
28110876,Stapleton,$50.00 ,39.75507,-104.86688
28127327,Highland,$999.00 ,39.7633,-105.00449
28127744,Goldsmith,$49.00 ,39.67662,-104.92346
28131765,Regis,$65.00 ,39.7846,-105.03132
28136395,Baker,$201.00 ,39.7254,-104.99926
28136936,West Colfax,$200.00 ,39.73732,-105.05151
28137750,Gateway - Green Valley Ranch,$89.00 ,39.7857,-104.76224
28185324,Stapleton,$150.00 ,39.78647,-104.89447
28200553,Berkeley,$88.00 ,39.77647,-105.0366
28200608,Five Points,$154.00 ,39.75121,-104.98095
28204589,Civic Center,$99.00 ,39.73084,-104.98813
28221810,Five Points,$350.00 ,39.75855,-104.97904
28223618,Villa Park,$65.00 ,39.7274,-105.03427
28254270,Congress Park,$97.00 ,39.73198,-104.94773
28254832,Northeast Park Hill,$45.00 ,39.76716,-104.92109
28258814,Union Station,$180.00 ,39.75515,-105.00274
28272425,Five Points,$320.00 ,39.7503,-104.98079
28283929,West Colfax,$35.00 ,39.73802,-105.0415
28304475,Jefferson Park,$55.00 ,39.75254,-105.02333
28306141,University Park,$60.00 ,39.68202,-104.94896
28307031,Union Station,$93.00 ,39.75197,-105.00528
28307350,North Park Hill,$85.00 ,39.75736,-104.93904
28313939,Hampden South,$30.00 ,39.64727,-104.88482
28316749,Jefferson Park,$565.00 ,39.74722,-105.0238
28331238,Speer,$97.00 ,39.71703,-104.97917
28338960,Sunnyside,$150.00 ,39.76955,-105.00868
28340299,Jefferson Park,$210.00 ,39.75702,-105.02125
28347054,Lincoln Park,$127.00 ,39.73053,-105.00019
28371032,Gateway - Green Valley Ranch,$52.00 ,39.77486,-104.75374
28385281,Capitol Hill,$50.00 ,39.72963,-104.97327
28392632,Lowry Field,$100.00 ,39.73269,-104.89968
28393012,Highland,$95.00 ,39.75925,-105.01741
28415057,Union Station,$170.00 ,39.75629,-105.00141
28416784,Union Station,$200.00 ,39.75469,-105.00427
28431563,Highland,$325.00 ,39.7578,-105.01007
28437926,Five Points,$249.00 ,39.74704,-104.97467
28438236,College View - South Platte,$90.00 ,39.66549,-105.01954
28439866,Union Station,$279.00 ,39.75055,-104.9953
28460899,North Park Hill,$65.00 ,39.75956,-104.92635
28463311,West Highland,$62.00 ,39.76528,-105.0277
28464192,Washington Park,$150.00 ,39.70628,-104.96158
28483064,Civic Center,$355.00 ,39.737,-104.99341
28489801,Lincoln Park,$150.00 ,39.72872,-104.99529
28491927,Sloan Lake,$140.00 ,39.75753,-105.04538
28500849,Cherry Creek,$90.00 ,39.72017,-104.94743
28505354,Highland,$150.00 ,39.76197,-105.02259
28514634,City Park,$225.00 ,39.7405,-104.95257
28540469,CBD,$195.00 ,39.74525,-104.99676
28544261,Five Points,$222.00 ,39.7625,-104.97999
28545094,Five Points,$45.00 ,39.75301,-104.99116
28545121,Five Points,$50.00 ,39.75293,-104.99233
28546903,Cole,$79.00 ,39.76775,-104.96518
28556261,Union Station,$150.00 ,39.75062,-104.99575
28561790,Sunnyside,$150.00 ,39.76983,-105.00864
28563177,West Highland,$375.00 ,39.75983,-105.0349
28576801,East Colfax,$49.00 ,39.73783,-104.89359
28581318,Five Points,$87.00 ,39.75475,-104.98848
28585411,Sloan Lake,$59.00 ,39.75717,-105.03874
28606223,City Park,$90.00 ,39.74365,-104.95117
28606601,Skyland,$250.00 ,39.76057,-104.94787
28608097,Sloan Lake,$150.00 ,39.75574,-105.04844
28609607,Platt Park,$143.00 ,39.68693,-104.98488
28617385,Five Points,$150.00 ,39.75258,-104.97994
28633134,Hale,$95.00 ,39.72688,-104.92305
28633551,Berkeley,$85.00 ,39.77716,-105.03772
28634213,University Park,$350.00 ,39.67442,-104.95776
28636956,Rosedale,$125.00 ,39.66809,-104.98251
28640241,Whittier,$350.00 ,39.7549,-104.96059
28643066,West Highland,$129.00 ,39.76035,-105.0342
28658834,Five Points,$110.00 ,39.76046,-104.99642
28660989,Berkeley,$110.00 ,39.77879,-105.0419
28689249,Sunnyside,$142.00 ,39.77499,-105.00116
28691998,Jefferson Park,$75.00 ,39.75339,-105.02424
28695010,Sunnyside,$78.00 ,39.77068,-105.02459
28696369,Union Station,$100.00 ,39.75085,-104.99681
28712860,Five Points,$250.00 ,39.75661,-104.98681
28720471,West Highland,$95.00 ,39.75867,-105.04463
28742074,Clayton,$81.00 ,39.76709,-104.94502
28758124,University,$500.00 ,39.68375,-104.96699
28762688,Marston,$80.00 ,39.61762,-105.07733
28762852,Berkeley,$60.00 ,39.77413,-105.04628
28776535,Jefferson Park,$75.00 ,39.75359,-105.02443
28810743,Sloan Lake,$65.00 ,39.75476,-105.02811
28811609,Speer,$93.00 ,39.71383,-104.98692
28811933,Bear Valley,$110.00 ,39.65454,-105.06722
28815515,Sun Valley,$75.00 ,39.74633,-105.02459
28838821,Cole,$499.00 ,39.76657,-104.97217
28844108,Hampden South,$55.00 ,39.6384,-104.90173
28844859,West Colfax,$75.00 ,39.74251,-105.03976
28855274,Jefferson Park,$39.00 ,39.74909,-105.02008
28861024,Platt Park,$75.00 ,39.6821,-104.98526
28863023,Union Station,$159.00 ,39.75447,-105.00246
28865707,Five Points,$125.00 ,39.76384,-104.98114
28865793,Five Points,$43.00 ,39.75328,-104.9909
28881584,Capitol Hill,$65.00 ,39.72975,-104.97615
28882165,Capitol Hill,$60.00 ,39.72998,-104.97747
28892235,DIA,$49.00 ,39.79928,-104.76504
28913988,Jefferson Park,$99.00 ,39.75587,-105.01813
28914183,Jefferson Park,$120.00 ,39.75501,-105.01973
28931478,Washington Park,$95.00 ,39.69482,-104.97337
28937208,City Park West,$34.00 ,39.74608,-104.96284
28939545,Highland,$250.00 ,39.75917,-105.01394
28942166,Sloan Lake,$100.00 ,39.75271,-105.02824
28957045,Speer,$90.00 ,39.71635,-104.98337
28959963,West Highland,$180.00 ,39.76553,-105.05283
28960222,Gateway - Green Valley Ranch,$38.00 ,39.79207,-104.74266
28963740,Montbello,$42.00 ,39.79239,-104.84153
28964822,Washington Park,$65.00 ,39.71273,-104.97022
28983104,Civic Center,$599.00 ,39.73854,-104.99354
28984049,Speer,$50.00 ,39.72052,-104.98108
28986572,Montbello,$55.00 ,39.78768,-104.83324
29013476,Speer,$109.00 ,39.72027,-104.98473
29015217,Berkeley,$65.00 ,39.77812,-105.052
29023539,Highland,$75.00 ,39.76155,-105.0083
29035496,Overland,$50.00 ,39.67242,-104.99657
29053309,Five Points,$50.00 ,39.75264,-104.97761
29054370,Jefferson Park,$70.00 ,39.74862,-105.02145
29058932,Baker,$115.00 ,39.72243,-104.99568
29059053,Sunnyside,$250.00 ,39.77331,-105.00531
29059764,North Park Hill,$50.00 ,39.75136,-104.93178
29063041,Five Points,$150.00 ,39.75078,-104.98534
29074678,Rosedale,$325.00 ,39.66866,-104.98062
29120850,Hampden,$75.00 ,39.66275,-104.88987
29121331,Union Station,$145.00 ,39.7489,-104.99682
